Generation number	Allele number	Frequency	Activity
4000	84	0.004002	0.998381
4010	-3	0	0.727304
4010	58	0.986993	0.704634
4010	84	0.0135068	0.997438
4020	-3	0	0.726584
4020	58	0.991996	0.701479
4020	84	0.00850425	0.996586
4030	-3	0	0.725595
4030	58	0.994997	0.696083
4030	84	0.00550275	0.995625
4040	-3	0	0.724464
4040	58	0.991996	0.689351
4040	84	0.0070035	0.994926
4040	86	0.00150075	0.999906
4050	-3	0	0.723854
4050	58	0.97949	0.683166
4050	84	0.0210105	0.994193
4060	-3	0	0.723794
4060	58	0.966483	0.67707
4060	84	0.034017	0.993094
4070	-3	0	0.724872
4070	58	0.938969	0.670239
4070	84	0.0615308	0.992543
4080	-3	0	0.725074
4080	58	0.93997	0.665131
4080	84	0.0605303	0.990884
4090	-3	0	0.724665
4090	58	0.910455	0.659123
4090	84	0.090045	0.989889
4100	-3	0	0.72548
4100	58	0.889945	0.653583
4100	84	0.110555	0.989131
4110	-3	0	0.724658
4110	58	0.889445	0.649755
